"Agency","Vendor.System","Finished"
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",1
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
"USDA - U.S. Department of Agriculture","Concur",0
